category,folder_name,movie_name,year,relative_path,parse_status,note
原盘压缩（外语）,哥斯拉大战金刚2.帝国崛起.2024.UHD.BluRay.2160p.10bit.DoVi.2Audio.TrueHD(Atmos).7.1.x265-beAst,哥斯拉大战金刚2 帝国崛起,2024,原盘压缩（外语）/哥斯拉大战金刚2.帝国崛起.2024.UHD.BluRay.2160p.10bit.DoVi.2Audio.TrueHD(Atmos).7.1.x265-beAst,OK,
原盘压缩（外语）,唐人街.1974.USA.UHD.BluRay.2160p.10bit.DoVi.2Audio.TrueHD.5.1.x265-beAst,唐人街,1974,原盘压缩（外语）/唐人街.1974.USA.UHD.BluRay.2160p.10bit.DoVi.2Audio.TrueHD.5.1.x265-beAst,OK,
原盘压缩（外语）,唐顿庄园.2019.1080p.BluRay.x264.DTS-HD.MA.7.1-HDC,唐顿庄园,2019,原盘压缩（外语）/唐顿庄园.2019.1080p.BluRay.x264.DTS-HD.MA.7.1-HDC,OK,
原盘压缩（外语）,囚徒.2013.1080p.BluRay.x265.HEVC.10bit.AAC.5.1.afm72,囚徒,2013,原盘压缩（外语）/囚徒.2013.1080p.BluRay.x265.HEVC.10bit.AAC.5.1.afm72,OK,
原盘压缩（外语）,因果报应.2024.2160p.WEB-DL.HQ.H265.10bit.DTS5.1.2Audios-UBWEB,因果报应,2024,原盘压缩（外语）/因果报应.2024.2160p.WEB-DL.HQ.H265.10bit.DTS5.1.2Audios-UBWEB,OK,
原盘压缩（外语）,地心引力.2013.1080p.BluRay.REMUX.DTS-HD.MA.5.1-PublicHD,地心引力,2013,原盘压缩（外语）/地心引力.2013.1080p.BluRay.REMUX.DTS-HD.MA.5.1-PublicHD,OK,
原盘压缩（外语）,坏中尉.1992.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,坏中尉,1992,原盘压缩（外语）/坏中尉.1992.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,OK,
原盘压缩（外语）,坏家伙们.2019.KOREAN.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,坏家伙们,2019,原盘压缩（外语）/坏家伙们.2019.KOREAN.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,OK,
原盘压缩（外语）,坠落的审判.2023.1080p.BluRay.DDP5.1.x264-PTer,坠落的审判,2023,原盘压缩（外语）/坠落的审判.2023.1080p.BluRay.DDP5.1.x264-PTer,OK,
原盘压缩（外语）,埃及艳后.1963.50th.Anniversary.Edition.BluRay.1080p.x264.DTS.3Audios-CMCT,埃及艳后,1963,原盘压缩（外语）/埃及艳后.1963.50th.Anniversary.Edition.BluRay.1080p.x264.DTS.3Audios-CMCT,OK,
原盘压缩（外语）,壮志凌云.1986.2160p.UHD.BluRay.x265.10bit.DV.TrueHD.7.1.Atmos.3Audio-ADE,壮志凌云,1986,原盘压缩（外语）/壮志凌云.1986.2160p.UHD.BluRay.x265.10bit.DV.TrueHD.7.1.Atmos.3Audio-ADE,OK,
原盘压缩（外语）,壮志凌云2.独行侠.2022.IMAX.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,壮志凌云2 独行侠,2022,原盘压缩（外语）/壮志凌云2.独行侠.2022.IMAX.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,OK,
原盘压缩（外语）,复仇者联盟.2012.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.HYBRID.REMUX-FraMeSToR.REMUX-FraMeSToR,复仇者联盟,2012,原盘压缩（外语）/复仇者联盟.2012.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.HYBRID.REMUX-FraMeSToR.REMUX-FraMeSToR,OK,
原盘压缩（外语）,复仇者联盟2.奥创纪元.2015.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.HYBRID.REMUX-FraMeSToR,复仇者联盟2 奥创纪元,2015,原盘压缩（外语）/复仇者联盟2.奥创纪元.2015.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.HYBRID.REMUX-FraMeSToR,OK,
原盘压缩（外语）,复仇者联盟3.无限战争.2018.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.HYBRID.REMUX-FraMeSToR,复仇者联盟3 无限战争,2018,原盘压缩（外语）/复仇者联盟3.无限战争.2018.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.HYBRID.REMUX-FraMeSToR,OK,
原盘压缩（外语）,复仇者联盟4.终局之战.2019.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.HYBRID.REMUX-FraMeSToR,复仇者联盟4 终局之战,2019,原盘压缩（外语）/复仇者联盟4.终局之战.2019.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.HYBRID.REMUX-FraMeSToR,OK,
原盘压缩（外语）,大侦探福尔摩斯.2009.1080p.BluRay.x264-SECTOR7,大侦探福尔摩斯,2009,原盘压缩（外语）/大侦探福尔摩斯.2009.1080p.BluRay.x264-SECTOR7,OK,
原盘压缩（外语）,大侦探福尔摩斯2.诡影游戏.2011.1080p.BluRay.x264-UNVEiL,大侦探福尔摩斯2 诡影游戏,2011,原盘压缩（外语）/大侦探福尔摩斯2.诡影游戏.2011.1080p.BluRay.x264-UNVEiL,OK,
原盘压缩（外语）,大卫·戈尔的一生.2003.Bluray.1080p.x265.AAC(5.1).GREENOTEA,大卫·戈尔的一生,2003,原盘压缩（外语）/大卫·戈尔的一生.2003.Bluray.1080p.x265.AAC(5.1).GREENOTEA,OK,
原盘压缩（外语）,大独裁者.1940.Bluray.1080p.DTS.2Audio.x264-CHD,大独裁者,1940,原盘压缩（外语）/大独裁者.1940.Bluray.1080p.DTS.2Audio.x264-CHD,OK,
原盘压缩（外语）,大白鲨.1975.UHD.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,大白鲨,1975,原盘压缩（外语）/大白鲨.1975.UHD.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,OK,
原盘压缩（外语）,大话王.1997.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,大话王,1997,原盘压缩（外语）/大话王.1997.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,OK,
原盘压缩（外语）,大黄蜂.2018.Repack.UHD.BluRay.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst,大黄蜂,2018,原盘压缩（外语）/大黄蜂.2018.Repack.UHD.BluRay.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst,OK,
原盘压缩（外语）,天兆.2002.BluRay.2160p.UHD.x265.DTS-HD.MA.5.1-MTeam,天兆,2002,原盘压缩（外语）/天兆.2002.BluRay.2160p.UHD.x265.DTS-HD.MA.5.1-MTeam,OK,
原盘压缩（外语）,天才枪手.2017.1080p.BluRay.x264.DTS-WiKi,天才枪手,2017,原盘压缩（外语）/天才枪手.2017.1080p.BluRay.x264.DTS-WiKi,OK,
原盘压缩（外语）,天龙特攻队.2010.UNRATED.EXTENDED.1080p.BluRay.x264.DTS-FGT,天龙特攻队,2010,原盘压缩（外语）/天龙特攻队.2010.UNRATED.EXTENDED.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,太空旅客.2016.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,太空旅客,2016,原盘压缩（外语）/太空旅客.2016.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,OK,
原盘压缩（外语）,太阳之下.2015.DOCU.1080p.WEB-DL.AAC2.0.H264-FGT,太阳之下,2015,原盘压缩（外语）/太阳之下.2015.DOCU.1080p.WEB-DL.AAC2.0.H264-FGT,OK,
原盘压缩（外语）,夫妻之间.Moglie.E.Marito.2017.BD1080P.AAC.x264.Italian.CHS.BTDX8,夫妻之间 Moglie E Marito,2017,原盘压缩（外语）/夫妻之间.Moglie.E.Marito.2017.BD1080P.AAC.x264.Italian.CHS.BTDX8,OK,
原盘压缩（外语）,失乐园.1997.JAPANESE.1080p.BluRay.x264.DTS-FGT,失乐园,1997,原盘压缩（外语）/失乐园.1997.JAPANESE.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,失控玩家.2021.2160p.UHD.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-SURCODE,失控玩家,2021,原盘压缩（外语）/失控玩家.2021.2160p.UHD.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-SURCODE,OK,
原盘压缩（外语）,失眠症.2002.1080p.BluRay.x265.10bit.AAC.5.1.afm72,失眠症,2002,原盘压缩（外语）/失眠症.2002.1080p.BluRay.x265.10bit.AAC.5.1.afm72,OK,
原盘压缩（外语）,头号玩家.2018.2160p.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,头号玩家,2018,原盘压缩（外语）/头号玩家.2018.2160p.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,OK,
原盘压缩（外语）,夺宝奇兵1.法柜奇兵.1981.UHD.BluRay.2160p.x265.10bit.DoVi.4Audio.mUHD-FRDS,夺宝奇兵1 法柜奇兵,1981,原盘压缩（外语）/夺宝奇兵1.法柜奇兵.1981.UHD.BluRay.2160p.x265.10bit.DoVi.4Audio.mUHD-FRDS,OK,
原盘压缩（外语）,夺宝奇兵2.魔域奇兵.1984.UHD.BluRay.2160p.x265.10bit.DoVi.4Audio.mUHD-FRDS,夺宝奇兵2 魔域奇兵,1984,原盘压缩（外语）/夺宝奇兵2.魔域奇兵.1984.UHD.BluRay.2160p.x265.10bit.DoVi.4Audio.mUHD-FRDS,OK,
原盘压缩（外语）,夺宝奇兵3.圣战奇兵.1989.UHD.BluRay.2160p.x265.10bit.DoVi.3Audio.mUHD-FRDS,夺宝奇兵3 圣战奇兵,1989,原盘压缩（外语）/夺宝奇兵3.圣战奇兵.1989.UHD.BluRay.2160p.x265.10bit.DoVi.3Audio.mUHD-FRDS,OK,
原盘压缩（外语）,夺宝奇兵4.水晶头骨王国.2008.UHD.BluRay.2160p.x265.10bit.DoVi.3Audio.mUHD-FRDS,夺宝奇兵4 水晶头骨王国,2008,原盘压缩（外语）/夺宝奇兵4.水晶头骨王国.2008.UHD.BluRay.2160p.x265.10bit.DoVi.3Audio.mUHD-FRDS,OK,
原盘压缩（外语）,奇异博士.2016.2160p.UHD.BluRay.X265.10bit.HDR.TrueHD.7.1.Atmos-TERMiNAL,奇异博士,2016,原盘压缩（外语）/奇异博士.2016.2160p.UHD.BluRay.X265.10bit.HDR.TrueHD.7.1.Atmos-TERMiNAL,OK,
原盘压缩（外语）,奇异博士2.疯狂多元宇宙.2022.2160p.WEB-DL.x265.10bit.HDR.DDP5.1.Atmos-NOGRP,奇异博士2 疯狂多元宇宙,2022,原盘压缩（外语）/奇异博士2.疯狂多元宇宙.2022.2160p.WEB-DL.x265.10bit.HDR.DDP5.1.Atmos-NOGRP,OK,
原盘压缩（外语）,套装.2022.2160p.UHD.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-RARBG,套装,2022,原盘压缩（外语）/套装.2022.2160p.UHD.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-RARBG,OK,
原盘压缩（外语）,奥本海默.2023.Repack.IMAX.UHD.BluRay.2160p.10bit.DoVi.2Audio.DTS-HD.MA.5.1.x265-beAst,奥本海默,2023,原盘压缩（外语）/奥本海默.2023.Repack.IMAX.UHD.BluRay.2160p.10bit.DoVi.2Audio.DTS-HD.MA.5.1.x265-beAst,OK,
原盘压缩（外语）,女性癮者.2013.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-DreamHD,女性癮者,2013,原盘压缩（外语）/女性癮者.2013.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-DreamHD,OK,
原盘压缩（外语）,女性癮者2.2014.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-DreamHD,女性癮者2,2014,原盘压缩（外语）/女性癮者2.2014.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-DreamHD,OK,
原盘压缩（外语）,奸情.2005.Bluray.1080p.DD.5.1.x265.10bit-DreamHD,奸情,2005,原盘压缩（外语）/奸情.2005.Bluray.1080p.DD.5.1.x265.10bit-DreamHD,OK,
原盘压缩（外语）,好莱坞往事.2019.2160p.UHD.BluRay.X265.10bit.HDR.DTS-HD.MA.7.1-terminal,好莱坞往事,2019,原盘压缩（外语）/好莱坞往事.2019.2160p.UHD.BluRay.X265.10bit.HDR.DTS-HD.MA.7.1-terminal,OK,
原盘压缩（外语）,子弹列车.2022.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD.TrueHD.7.1.Atmos-FRDS,子弹列车,2022,原盘压缩（外语）/子弹列车.2022.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD.TrueHD.7.1.Atmos-FRDS,OK,
原盘压缩（外语）,孟买酒店.2018.1080p.BluRay.x265.10bit.DTS-PTH,孟买酒店,2018,原盘压缩（外语）/孟买酒店.2018.1080p.BluRay.x265.10bit.DTS-PTH,OK,
原盘压缩（外语）,安娜.2019.INTERNAL.2160p.WEB.X265.DD+-DEFLATE,安娜,2019,原盘压缩（外语）/安娜.2019.INTERNAL.2160p.WEB.X265.DD+-DEFLATE,OK,
原盘压缩（外语）,完美的世界.1993.1080p.BluRay.x264.DTS-FGT,完美的世界,1993,原盘压缩（外语）/完美的世界.1993.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,实习生.2015.UHD.BluRay.2160p.x265.10bit.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,实习生,2015,原盘压缩（外语）/实习生.2015.UHD.BluRay.2160p.x265.10bit.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,OK,
原盘压缩（外语）,寄生虫.2019.2160p.BluRay.x265.10bit HDR.7.1.Bandi,寄生虫,2019,原盘压缩（外语）/寄生虫.2019.2160p.BluRay.x265.10bit HDR.7.1.Bandi,OK,
原盘压缩（外语）,密室逃生.2019.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,密室逃生,2019,原盘压缩（外语）/密室逃生.2019.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,OK,
原盘压缩（外语）,小丑.2019.2160p.UHD.BluRay.X265.10bit.HDR.TrueHD.7.1.Atmos-AAAUHD,小丑,2019,原盘压缩（外语）/小丑.2019.2160p.UHD.BluRay.X265.10bit.HDR.TrueHD.7.1.Atmos-AAAUHD,OK,
原盘压缩（外语）,小丑2.双重妄想.2024.2160p.BluRay.DoVi.x265.10bit.Atmos.TrueHD7.1-WiKi,小丑2 双重妄想,2024,原盘压缩（外语）/小丑2.双重妄想.2024.2160p.BluRay.DoVi.x265.10bit.Atmos.TrueHD7.1-WiKi,OK,
原盘压缩（外语）,小丑回魂.2017.BluRay.2160p.x265.10bit.HDR.3Audio.mUHD-FRDS,小丑回魂,2017,原盘压缩（外语）/小丑回魂.2017.BluRay.2160p.x265.10bit.HDR.3Audio.mUHD-FRDS,OK,
原盘压缩（外语）,小丑回魂2.2019.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,小丑回魂2,2019,原盘压缩（外语）/小丑回魂2.2019.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,OK,
原盘压缩（外语）,小人物.2021.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,小人物,2021,原盘压缩（外语）/小人物.2021.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,OK,
原盘压缩（外语）,少妇的诱惑.1992.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,少妇的诱惑,1992,原盘压缩（外语）/少妇的诱惑.1992.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,OK,
原盘压缩（外语）,少数派报告.2002.Bluray.1080p.DTS-HD.x264-Grym,少数派报告,2002,原盘压缩（外语）/少数派报告.2002.Bluray.1080p.DTS-HD.x264-Grym,OK,
原盘压缩（外语）,尖峰时刻.1998.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,尖峰时刻,1998,原盘压缩（外语）/尖峰时刻.1998.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压缩（外语）,尖峰时刻2.2001.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,尖峰时刻2,2001,原盘压缩（外语）/尖峰时刻2.2001.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压缩（外语）,尖峰时刻3.2007.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,尖峰时刻3,2007,原盘压缩（外语）/尖峰时刻3.2007.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压缩（外语）,尼罗河上的惨案.1978.RESTORED.1080p.BluRay.X264-AMIABLE[rarbg],尼罗河上的惨案,1978,原盘压缩（外语）/尼罗河上的惨案.1978.RESTORED.1080p.BluRay.X264-AMIABLE[rarbg],OK,
原盘压缩（外语）,屏住呼吸.2016.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,屏住呼吸,2016,原盘压缩（外语）/屏住呼吸.2016.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,OK,
原盘压缩（外语）,巴尔干边界.2019.1080p.BluRay.x264-HANDJOB,巴尔干边界,2019,原盘压缩（外语）/巴尔干边界.2019.1080p.BluRay.x264-HANDJOB,OK,
原盘压缩（外语）,巴黎危机.2016.Bluray.1080p.TrueHD-7.1.Atmos.x264-Grym,巴黎危机,2016,原盘压缩（外语）/巴黎危机.2016.Bluray.1080p.TrueHD-7.1.Atmos.x264-Grym,OK,
原盘压缩（外语）,布达佩斯大饭店.2014.UHD.BluRay.2160p.x265.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,布达佩斯大饭店,2014,原盘压缩（外语）/布达佩斯大饭店.2014.UHD.BluRay.2160p.x265.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,OK,
原盘压缩（外语）,帝国的毁灭.2004.UHD.BluRay.2160p.HDR.DTS-HD.HR.5.1.mUHD-FRDS,帝国的毁灭,2004,原盘压缩（外语）/帝国的毁灭.2004.UHD.BluRay.2160p.HDR.DTS-HD.HR.5.1.mUHD-FRDS,OK,
原盘压缩（外语）,幻影凶间.1408.2007.BluRay.1080p.DTS.x264-CHD,幻影凶间 1408,2007,原盘压缩（外语）/幻影凶间.1408.2007.BluRay.1080p.DTS.x264-CHD,OK,
原盘压缩（外语）,康斯坦丁.2005.UHD.Bluray.2160p.DV.HDR.x265.10bit.Atmos.TrueHD.7.1-UBits,康斯坦丁,2005,原盘压缩（外语）/康斯坦丁.2005.UHD.Bluray.2160p.DV.HDR.x265.10bit.Atmos.TrueHD.7.1-UBits,OK,
原盘压缩（外语）,异形.夺命舰.2024.2160p.BluRay.DoVi.x265.10bit.Atmos.TrueHD7.1-WiKi.1-WiKi,异形 夺命舰,2024,原盘压缩（外语）/异形.夺命舰.2024.2160p.BluRay.DoVi.x265.10bit.Atmos.TrueHD7.1-WiKi.1-WiKi,OK,
原盘压缩（外语）,异形.契约.2017.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS,异形 契约,2017,原盘压缩（外语）/异形.契约.2017.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS,OK,
原盘压缩（外语）,德伯力克.2021.ITALIAN.1080p.BluRay.x264.DDP5.1-EA,德伯力克,2021,原盘压缩（外语）/德伯力克.2021.ITALIAN.1080p.BluRay.x264.DDP5.1-EA,OK,
原盘压缩（外语）,忌日快乐.2017.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,忌日快乐,2017,原盘压缩（外语）/忌日快乐.2017.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,OK,
原盘压缩（外语）,忌日快乐2.2019.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,忌日快乐2,2019,原盘压缩（外语）/忌日快乐2.2019.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,OK,
原盘压缩（外语）,忍者神龟2.破影而出.2016.1080p.WEB-DL.AAC2.0.H264-FGT,忍者神龟2 破影而出,2016,原盘压缩（外语）/忍者神龟2.破影而出.2016.1080p.WEB-DL.AAC2.0.H264-FGT,OK,
原盘压缩（外语）,怒火青春.1995.UHD.BluRay.2160p.x265.10bit.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,怒火青春,1995,原盘压缩（外语）/怒火青春.1995.UHD.BluRay.2160p.x265.10bit.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,OK,
原盘压缩（外语）,性徒.2022.1080p.CatchPlay.WEB-DL.H264.AAC-MOMOWEB,性徒,2022,原盘压缩（外语）/性徒.2022.1080p.CatchPlay.WEB-DL.H264.AAC-MOMOWEB,OK,
原盘压缩（外语）,恋恋笔记本.2004.1080p.BluRay.x264.DTS-FGT,恋恋笔记本,2004,原盘压缩（外语）/恋恋笔记本.2004.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,恐怖游轮.2009.1080p.BluRay.x264.DTS-WiKi,恐怖游轮,2009,原盘压缩（外语）/恐怖游轮.2009.1080p.BluRay.x264.DTS-WiKi,OK,
原盘压缩（外语）,恐怖直播.2013.Bluray.1080p.x265.DTS-FGT.GREENOTEA,恐怖直播,2013,原盘压缩（外语）/恐怖直播.2013.Bluray.1080p.x265.DTS-FGT.GREENOTEA,OK,
原盘压缩（外语）,恐袭波士顿.2016.1080p.BluRay.x264.DTS-WiKi[EtHD],恐袭波士顿,2016,原盘压缩（外语）/恐袭波士顿.2016.1080p.BluRay.x264.DTS-WiKi[EtHD],OK,
原盘压缩（外语）,惊世狂花.1996.UHD.BluRay.2160p.x265.10bit.2Audio.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,惊世狂花,1996,原盘压缩（外语）/惊世狂花.1996.UHD.BluRay.2160p.x265.10bit.2Audio.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,OK,
原盘压缩（外语）,惊声尖叫6.2023.2160p.UHD.BluRay.x265.10bit.DV.TrueHD.7.1.Atmos-SONYHD,惊声尖叫6,2023,原盘压缩（外语）/惊声尖叫6.2023.2160p.UHD.BluRay.x265.10bit.DV.TrueHD.7.1.Atmos-SONYHD,OK,
原盘压缩（外语）,惊声尖笑.2000.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-ALT,惊声尖笑,2000,原盘压缩（外语）/惊声尖笑.2000.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-ALT,OK,
原盘压缩（外语）,惊声尖笑2.2001.BluRay.1080p.DTS-HR.5.1.x265.10bit-ALT,惊声尖笑2,2001,原盘压缩（外语）/惊声尖笑2.2001.BluRay.1080p.DTS-HR.5.1.x265.10bit-ALT,OK,
原盘压缩（外语）,惊声尖笑3.2003.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-ALT,惊声尖笑3,2003,原盘压缩（外语）/惊声尖笑3.2003.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-ALT,OK,
原盘压缩（外语）,惊声尖笑4.2006.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-ALT,惊声尖笑4,2006,原盘压缩（外语）/惊声尖笑4.2006.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-ALT,OK,
原盘压缩（外语）,惊声尖笑5.2013.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-ALT,惊声尖笑5,2013,原盘压缩（外语）/惊声尖笑5.2013.BluRay.1080p.DTS-HD.MA.5.1.x265.10bit-ALT,OK,
原盘压缩（外语）,惊天危机.2013.1080p.BluRay.DTS-HD.MA.5.1.x264-PublicHD,惊天危机,2013,原盘压缩（外语）/惊天危机.2013.1080p.BluRay.DTS-HD.MA.5.1.x264-PublicHD,OK,
原盘压缩（外语）,惊天魔盗团.2013.1080p.BluRay.x264-SPARKS,惊天魔盗团,2013,原盘压缩（外语）/惊天魔盗团.2013.1080p.BluRay.x264-SPARKS,OK,
原盘压缩（外语）,惊天魔盗团2.2016.UHD.BluRay.2160p.HDR.x265.10bit.Atmos.TrueHD.7.1-UBits,惊天魔盗团2,2016,原盘压缩（外语）/惊天魔盗团2.2016.UHD.BluRay.2160p.HDR.x265.10bit.Atmos.TrueHD.7.1-UBits,OK,
原盘压缩（外语）,惊奇队长.2019.2160p.BluRay.x265.10bit.SDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,惊奇队长,2019,原盘压缩（外语）/惊奇队长.2019.2160p.BluRay.x265.10bit.SDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,OK,
原盘压缩（外语）,惊奇队长2.2023.2160p.BluRay.x265.10bit.Atmos.TrueHD7.1-CTRLHD,惊奇队长2,2023,原盘压缩（外语）/惊奇队长2.2023.2160p.BluRay.x265.10bit.Atmos.TrueHD7.1-CTRLHD,OK,
原盘压缩（外语）,憨豆特工3.2018.1080p.Bluray.X264-EVO,憨豆特工3,2018,原盘压缩（外语）/憨豆特工3.2018.1080p.Bluray.X264-EVO,OK,
原盘压缩（外语）,戏梦巴黎.2003.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,戏梦巴黎,2003,原盘压缩（外语）/戏梦巴黎.2003.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,OK,
原盘压缩（外语）,我心狂野.1990.Bluray.1080p.DTS-HD.x264-Grym,我心狂野,1990,原盘压缩（外语）/我心狂野.1990.Bluray.1080p.DTS-HD.x264-Grym,OK,
原盘压缩（外语）,我是山姆.2001.1080p.BluRay.x264.DTS-FGT,我是山姆,2001,原盘压缩（外语）/我是山姆.2001.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,我是誰.沒有任何一個系統是安全的.2014.GER.BluRay.H265.10bit.1080p.DTS-HD.MA5.1,我是誰 沒有任何一個系統是安全的,2014,原盘压缩（外语）/我是誰.沒有任何一個系統是安全的.2014.GER.BluRay.H265.10bit.1080p.DTS-HD.MA5.1,OK,
原盘压缩（外语）,我的世界大电影.2025.2160p.iT.WEB-DL.HDR.H.265.DDP5.1.Atmos-ADWeb,我的世界大电影,2025,原盘压缩（外语）/我的世界大电影.2025.2160p.iT.WEB-DL.HDR.H.265.DDP5.1.Atmos-ADWeb,OK,
原盘压缩（外语）,我花样女王.2017.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,我花样女王,2017,原盘压缩（外语）/我花样女王.2017.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,OK,
原盘压缩（外语）,我，机器人.2004.UHD.BluRay.2160p.x265.10bit.DoVi.2Audio.mUHD-FRDS,我，机器人,2004,原盘压缩（外语）/我，机器人.2004.UHD.BluRay.2160p.x265.10bit.DoVi.2Audio.mUHD-FRDS,OK,
原盘压缩（外语）,戴夫号飞船.2008.1080p.BluRay.x264.DD5.1-FGT,戴夫号飞船,2008,原盘压缩（外语）/戴夫号飞船.2008.1080p.BluRay.x264.DD5.1-FGT,OK,
原盘压缩（外语）,扎克·施奈德版正义联盟.2021.2160p.HMAX.WEB-DLx265.10bit.HDR.DDP5.1.Atmos-SWTYBLZ,扎克·施奈德版正义联盟,2021,原盘压缩（外语）/扎克·施奈德版正义联盟.2021.2160p.HMAX.WEB-DLx265.10bit.HDR.DDP5.1.Atmos-SWTYBLZ,OK,
原盘压缩（外语）,拆弹部队.2008.1080p.BluRay.x264-FSiHD.LiMiTED,拆弹部队,2008,原盘压缩（外语）/拆弹部队.2008.1080p.BluRay.x264-FSiHD.LiMiTED,OK,
